,ID,state,temperature_avg,CDD,GDD,HDD,temperature_max,temperature_min,precipitation,snow_depth,snow_fall
27,1868-04,AR,62.61911216717555,67.58951377261236,393.78568731737744,131.7651966578023,86.11293049673331,37.903378311829016,5.160287502267367,0.0,0.005526582655180894
28,1868-05,AR,69.57201607078368,177.03190354246695,613.9346457533077,27.805164319248824,88.62110131652385,48.33094487671952,4.767560238460434,0.0,0.0
29,1868-06,AR,77.30178354509341,377.7095357693949,826.1847155192226,1.524820250172363,94.62529137529138,58.68851160576513,4.135508126935394,0.0,0.0012404656716404948
30,1868-07,AR,80.42197907456527,485.7156646035956,950.7156646035957,0.0,97.14128352490422,64.03054081933392,3.4600080329610536,0.0,0.0
31,1868-08,AR,79.34358237547892,452.29899793692897,917.1367152961981,0.16228264073091653,96.42285587975242,62.0071470674919,3.6163834091315175,0.0,0.0
32,1868-09,AR,73.92457633362807,287.0186044798113,724.9392130857648,12.079391394046567,93.50320512820512,50.89327291482464,3.2162938249851005,0.0,0.0
33,1868-10,AR,63.7133989095196,89.19039198349545,437.1432729148246,121.73986884762746,85.76300471559094,38.667219274977896,2.2322511725531853,0.0,0.0
34,1868-11,AR,51.943416592985564,8.034224874742117,150.660072207486,393.21684350132625,76.90480400825228,26.456417624521077,3.923965950610245,0.2062211839998297,0.5162606029441462
35,1868-12,AR,43.995254936634254,0.6147583259652224,54.276193633952246,643.549918950781,69.13185234305925,18.691423519009724,3.6446032753750854,1.138886199544757,1.8230866876557976
36,1869-01,AR,42.0742432450179,2.0494106832134995,56.0729833546735,704.9268935290063,69.5673938737319,13.025526117075414,5.439918070152903,2.467560410481485,3.169656077451722
37,1869-02,AR,44.828376670278075,2.3643797318505206,63.15850513001441,562.9962516821329,72.78213335959816,16.978134541514823,3.7304286646165306,0.7986424879865529,1.0033221291778478
38,1869-03,AR,52.76854870481631,15.35042187859089,181.27998292787026,386.6564069733083,79.29398535736564,27.11598378147674,4.581928134452597,0.7980733409715538,1.005329805489573
39,1869-04,AR,62.61723053941364,67.53961062411767,393.7178338093831,131.76987918185102,86.11308644407235,37.88870284644932,5.16242426990749,0.0,0.005563688068161017
40,1869-05,AR,69.58184855051053,177.2991069962901,614.2448947765848,27.76555369513116,88.64420204208936,48.3202173413441,4.770996758570144,0.0,0.0
41,1869-06,AR,77.31584917429988,378.1207360714403,826.6084736859384,1.512262385501822,94.64219114219114,58.68535572408812,4.131099023413881,0.0,0.0012337990114884797
42,1869-07,AR,80.43854767837526,486.22904375318166,951.2290437531817,0.0,97.16894810170673,64.03454773196152,3.4592390897951786,0.0,0.0
43,1869-08,AR,79.36260797631486,452.88964981378774,917.728492484527,0.16115732926077747,96.45737681858371,62.01303686734722,3.6122646035709565,0.0,0.0
44,1869-09,AR,73.93371446561102,287.2583621359483,725.2139397958363,12.044422340111996,93.52564102564102,50.88606489296145,3.2169156576107683,0.0,0.0
45,1869-10,AR,63.7133711786298,89.15971719851031,437.14212549902203,121.70295461243737,85.78978310961071,38.65105096053372,2.246366232689338,0.0,0.0
46,1869-11,AR,51.94464117300324,8.044836963802481,150.63649894167136,393.18315448918895,76.92733837044182,26.45231626610937,3.9301370971025804,0.20482452250957792,0.5129575190574048
47,1869-12,AR,43.994268681510064,0.6283504809366878,54.2660276505104,643.598472121748,69.16106221364844,18.690870910698496,3.6545930953553176,1.1337929197566512,1.8178316916045907
48,1870-01,AR,42.06668595489018,2.0434354378016346,55.91440953412784,705.1543755540234,69.5872525361962,13.041588692997145,5.425775386792998,2.459327175344871,3.165231667788811
49,1870-02,AR,44.82879813848123,2.3578217142532916,63.13273964304962,562.9917680264447,72.80670737712992,16.996651236087857,3.7324471158326338,0.8037496310167919,1.0172965185505147
50,1870-03,AR,52.77470575199448,15.3596227715946,181.32901605436817,386.47451492169796,79.31658130601792,27.11081699990151,4.584553692635885,0.794097014768007,1.0040850999810966
51,1870-04,AR,62.61534891165173,67.48970747562298,393.6499803013888,131.77456170589974,86.1132423914114,37.87402738106963,5.164561037547614,0.0,0.0056007934811411406
52,1870-05,AR,69.59168103023737,177.5663104501133,614.5551437998621,27.725943071013493,88.66730276765487,48.309489805968674,4.7744332786798545,0.0,0.0
53,1870-06,AR,77.32991480350636,378.5319363734857,827.0322318526544,1.4997045208312814,94.6590909090909,58.68219984241111,4.126689919892367,0.0,0.0012271323513364646
54,1870-07,AR,80.45511628218524,486.7424229027677,951.7424229027678,0.0,97.19661267850924,64.03855464458913,3.4584701466293035,0.0,0.0
55,1870-08,AR,79.38163357715081,453.4803016906465,918.3202696728559,0.16003201779063841,96.49189775741499,62.018926667202535,3.6081457980103955,0.0,0.0
56,1870-09,AR,73.94285259759398,287.4981197920853,725.4886665059079,12.009453286177425,93.54807692307692,50.87885687109825,3.217537490236436,0.0,0.0
57,1870-10,AR,63.71334344774,89.12904241352518,437.1409780832194,121.66604037724727,85.81656150363048,38.634882646089544,2.2604812928254914,0.0,0.0
58,1870-11,AR,51.945865753020925,8.055449052862846,150.6129256758567,393.1494654770517,76.94987273263135,26.44821490769767,3.936308243594916,0.20342786101932614,0.5096544351706634
59,1870-12,AR,43.99328242638588,0.641942635908153,54.25586166706856,643.6470252927149,69.1902720842376,18.690318302387265,3.66458291533555,1.1286996399685454,1.8125766955533837
60,1871-01,AR,42.05912866476247,2.0374601923897693,55.75583571358219,705.3818575790407,69.60711119866049,13.057651268918875,5.411632703433094,2.451093940208257,3.160807258125899
61,1871-02,AR,44.82921960668439,2.3512636966560625,63.106974156084824,562.9872843707566,72.83128139466169,17.015167930660887,3.7344655670487366,0.8088567740470308,1.0312709079231817
62,1871-03,AR,52.78086279917266,15.36882366459831,181.3780491808661,386.2926228700876,79.33917725467022,27.105650218326275,4.587179250819173,0.7901206885644602,1.00284039447262
63,1871-04,AR,62.61346728388982,67.43980432712827,393.5821267933944,131.77924422994846,86.11339833875044,37.85935191568994,5.166697805187737,0.0,0.005637898894121264
64,1871-05,AR,69.60151350996422,177.83351390393645,614.8653928231392,27.686332446895825,88.69040349322039,48.29876227059325,4.777869798789564,0.0,0.0
65,1871-06,AR,77.34398043271283,378.94313667553104,827.4559900193702,1.4871466561607405,94.67599067599068,58.679043960734106,4.122280816370854,0.0,0.0012204656911844495
66,1871-07,AR,80.47168488599523,487.2558020523538,952.2558020523538,0.0,97.22427725531175,64.04256155721673,3.4577012034634285,0.0,0.0
67,1871-08,AR,79.40065917798675,454.0709535675053,918.9120468611848,0.15890670632049936,96.52641869624628,62.02481646705785,3.6040269924498345,0.0,0.0
68,1871-09,AR,73.95199072957693,287.7378774482222,725.7633932159794,11.974484232242855,93.57051282051282,50.87164884923506,3.2181593228621037,0.0,0.0
69,1871-10,AR,63.7133157168502,89.09836762854005,437.13983066741685,121.62912614205717,85.84333989765025,38.61871433164537,2.2745963529616446,0.0,0.0
70,1871-11,AR,51.94709033303861,8.066061141923212,150.58935241004207,393.1157764649144,76.97240709482088,26.444113549285966,3.9424793900872515,0.20203119952907436,0.5063513512839221
71,1871-12,AR,43.99229617126169,0.6555347908796184,54.245695683626714,643.695578463682,69.21948195482679,18.689765694076037,3.6745727353157824,1.1236063601804396,1.807321699502177
72,1872-01,AR,42.051571374634754,2.0314849469779044,55.59726189303654,705.6093396040579,69.62696986112479,13.073713844840606,5.39749002007319,2.4428607050716433,3.1563828484629872
73,1872-02,AR,44.82964107488755,2.3447056790588334,63.081208669120024,562.9828007150684,72.85585541219345,17.03368462523392,3.7364840182648393,0.8139639170772698,1.0452452972958486
74,1872-03,AR,52.78701984635083,15.37802455760202,181.427082307364,386.11073081847724,79.3617732033225,27.100483436751045,4.5898048090024615,0.7861443623609132,1.0015956889641437
75,1872-04,AR,62.611585656127914,67.38990117863358,393.51427328540007,131.78392675399718,86.1135542860895,37.84467645031025,5.16883457282786,0.0,0.005675004307101387
76,1872-05,AR,69.61134598969106,178.10071735775963,615.1756418464164,27.64672182277816,88.7135042187859,48.28803473521783,4.781306318899274,0.0,0.0
77,1872-06,AR,77.35804606191931,379.3543369775764,827.8797481860862,1.4745887914901998,94.69289044289044,58.675888079057096,4.117871712849341,0.0,0.0012137990310324344
78,1872-07,AR,80.48825348980522,487.76918120193983,952.7691812019399,0.0,97.25194183211426,64.04656846984433,3.456932260297553,0.0,0.0
79,1872-08,AR,79.4196847788227,454.66160544436406,919.5038240495137,0.1577813948503603,96.56093963507756,62.03070626691317,3.5999081868892735,0.0,0.0
80,1872-09,AR,73.9611288615599,287.9776351043592,726.0381199260509,11.939515178308282,93.59294871794872,50.864440827371865,3.218781155487771,0.0,0.0
81,1872-10,AR,63.7132879859604,89.06769284355492,437.1386832516142,121.59221190686708,85.87011829167002,38.60254601720119,2.288711413097798,0.0,0.0
82,1872-11,AR,51.948314913056294,8.076673230983577,150.56577914422743,393.0820874527771,76.99494145701041,26.440012190874263,3.9486505365795868,0.20063453803882259,0.5030482673971807
83,1872-12,AR,43.99130991613751,0.6691269458510837,54.23552970018487,643.7441316346489,69.24869182541597,18.68921308576481,3.6845625552960146,1.118513080392334,1.80206670345097
84,1873-01,AR,42.04401408450704,2.025509701566039,55.43868807249089,705.8368216290752,69.64682852358908,13.089776420762337,5.383347336713285,2.4346274699350294,3.1519584388000754
85,1873-02,AR,44.830062543090705,2.3381476614616044,63.05544318215523,562.9783170593803,72.88042942972521,17.052201319806954,3.738502469480942,0.8190710601075087,1.0592196866685155
86,1873-03,AR,52.79317689352901,15.38722545060573,181.4761154338619,385.9288387668669,79.38436915197478,27.09531665517581,4.59243036718575,0.7821680361573664,1.0003509834556674
87,1873-04,AR,62.609704028366004,67.33999803013889,393.4464197774057,131.7886092780459,86.11371023342853,37.83000098493056,5.170971340467983,0.0,0.00571210972008151
88,1873-05,AR,69.62117846941791,178.3679208115828,615.4858908696937,27.607111198660494,88.73660494435141,48.27730719984241,4.784742839008984,0.0,0.0
89,1873-06,AR,77.37211169112578,379.7655372796218,828.3035063528021,1.4620309268196592,94.70979020979021,58.672732197380085,4.1134626093278275,0.0,0.0012071323708804196
90,1873-07,AR,80.50482209361519,488.28256035152583,953.282560351526,0.0,97.27960640891676,64.05057538247193,3.456163317131678,0.0,0.0
91,1873-08,AR,79.43871037965866,455.2522573212228,920.0956012378426,0.15665608338022124,96.59546057390884,62.03659606676849,3.5957893813287125,0.0,0.0
92,1873-09,AR,73.97026699354286,288.2173927604962,726.3128466361225,11.904546124373711,93.61538461538461,50.85723280550867,3.2194029881134387,0.0,0.0
93,1873-10,AR,63.7132602550706,89.03701805856979,437.13753583581166,121.55529767167698,85.8968966856898,38.58637770275702,2.3028264732339507,0.0,0.0
94,1873-11,AR,51.94953949307398,8.087285320043941,150.54220587841277,393.0483984406398,77.01747581919994,26.43591083246256,3.954821683071922,0.19923787654857078,0.49974518351043923
95,1873-12,AR,43.99032366101332,0.682719100822549,54.22536371674302,643.7926848056159,69.27790169600516,18.688660477453578,3.694552375276247,1.1134198006042282,1.7968117073997631
96,1874-01,AR,42.03645679437933,2.019534456154174,55.280114251945236,706.0643036540924,69.66668718605338,13.105838996684067,5.36920465335338,2.4263942347984155,3.1475340291371636
97,1874-02,AR,44.83048401129386,2.3315896438643753,63.029677695190436,562.9738334036921,72.90500344725697,17.070718014379985,3.7405209206970453,0.8241782031377477,1.0731940760411824
98,1874-03,AR,52.79933394070718,15.39642634360944,181.52514856035984,385.7469467152565,79.40696510062708,27.09014987360058,4.595055925369038,0.7781917099538196,0.999106277947191
99,1874-04,AR,62.60782240060409,67.29009488164418,393.37856626941135,131.79329180209461,86.11386618076759,37.81532551955087,5.1731081081081065,0.0,0.005749215133061633
100,1874-05,AR,69.63101094914475,178.63512426540598,615.7961398929708,27.567500574542827,88.75970566991693,48.26657966446699,4.788179359118693,0.0,0.0
101,1874-06,AR,77.38617732033225,380.17673758166717,828.727264519518,1.4494730621491185,94.72668997668998,58.669576315703075,4.1090535058063145,0.0,0.0012004657107284045
102,1874-07,AR,80.52139069742518,488.7959395011119,953.795939501112,0.0,97.30727098571927,64.05458229509954,3.455394373965803,0.0,0.0
103,1874-08,AR,79.4577359804946,455.8429091980816,920.6873784261716,0.1555307719100822,96.62998151274013,62.0424858666238,3.5916705757681515,0.0,0.0
104,1874-09,AR,73.97940512552582,288.4571504166331,726.587573346194,11.86957707043914,93.63782051282051,50.85002478364547,3.2200248207391065,0.0,0.0
105,1874-10,AR,63.713232524180796,89.00634327358466,437.13638842000904,121.51838343648689,85.92367507970958,38.57020938831284,2.316941533370104,0.0,0.0
106,1874-11,AR,51.95076407309166,8.097897409104306,150.51863261259814,393.0147094285025,77.04001018138949,26.431809474050855,3.9609928295642574,0.197841215058319,0.49644209962369784
107,1874-12,AR,43.98933740588913,0.6963112557940143,54.215197733301174,643.8412379765829,69.30711156659433,18.68810786914235,3.704542195256479,1.1083265208161224,1.7915567113485562
108,1875-01,AR,42.02889950425162,2.013559210742309,55.12154043139958,706.2917856791097,69.68654584851768,13.121901572605799,5.355061969993476,2.4181609996618016,3.143109619474252
109,1875-02,AR,44.83090547949702,2.325031626267146,63.003912208225636,562.9693497480039,72.92957746478874,17.08923470895302,3.742539371913148,0.8292853461679867,1.0871684654138494
110,1875-03,AR,52.805490987885356,15.40562723661315,181.57418168685774,385.56505466364615,79.42956104927936,27.084983092025347,4.597681483552326,0.7742153837502727,0.9978615724387147
111,1875-04,AR,62.60594077284218,67.24019173314949,393.310712761417,131.79797432614333,86.11402212810663,37.80065005417118,4.27,0.0,0.005786320546041756
112,1875-05,AR,69.6408434288716,178.90232771922913,616.106388916248,27.527889950425163,88.78280639548245,48.255852129091565,4.791615879228404,0.0,0.0
113,1875-06,AR,77.40024294953874,380.5879378837125,829.1510226862339,1.4369151974785777,94.74358974358975,58.666420434026065,2.14,0.0,0.0
114,1875-07,AR,80.53795930123516,489.30931865069795,954.3093186506981,0.0,97.33493556252178,64.05858920772714,1.99,0.0,0.0
115,1875-08,AR,79.47676158133055,456.43356107494037,921.2791556145005,0.15440546043994313,96.66450245157141,62.04837566647912,1.42,0.0,0.0
116,1875-09,AR,73.98854325750878,288.6969080727701,726.8623000562656,11.83460801650457,93.66025641025641,50.84281676178228,4.18,0.0,0.0
117,1875-10,AR,63.713204793291,88.97566848859952,437.1352410042065,121.48146920129679,85.95045347372935,38.55404107386866,0.51,0.0,0.0
118,1875-11,AR,51.951988653109346,8.108509498164672,150.49505934678348,392.98102041636525,77.06254454357902,26.427708115639152,4.38,0.0,0.0
119,1875-12,AR,43.98835115076495,0.7099034107654797,54.20503174985933,643.8897911475498,69.33632143718351,18.68755526083112,4.03,0.0,1.7863017152973493
120,1876-01,AR,42.021342214123905,2.007583965330444,54.96296661085393,706.519267704127,69.70640451098197,13.13796414852753,8.47,0.0,0.0
121,1876-02,AR,44.831326947700184,2.3184736086699176,62.97814672126084,562.9648660923158,72.9541514823205,17.107751403526052,2.56,0.0,0.0
122,1876-03,AR,52.81164803506353,15.41482812961686,181.62321481335567,385.3831626120358,79.45215699793165,27.079816310450116,9.55,7.0,8.0
123,1876-04,AR,62.60405914508027,67.19028858465478,393.24285925342264,131.80265685019205,86.11417807544568,37.78597458879149,4.02,0.0,0.005823425959021879
124,1876-05,AR,69.65067590859844,179.16953117305232,616.4166379395252,27.488279326307495,88.80590712104797,48.24512459371614,5.96,0.0,0.0
125,1876-06,AR,77.4143085787452,380.9991381857579,829.5747808529499,1.424357332808037,94.7604895104895,58.66326455234906,3.71,0.0,0.0
126,1876-07,AR,80.55452790504515,489.822697800284,954.822697800284,0.0,97.36260013932429,64.06259612035474,5.89,0.0,0.0
127,1876-08,AR,79.4957871821665,457.02421295179914,921.8709328028294,0.15328014896980408,96.6990233904027,62.054265466334435,2.65,0.0,0.0
128,1876-09,AR,73.99768138949175,288.93666572890703,727.137026766337,11.799638962569999,93.6826923076923,50.83560873991909,0.64,0.0,0.0
129,1876-10,AR,63.7131770624012,88.9449937036144,437.1340935884039,121.4445549661067,85.97723186774913,38.53787275942449,6.99,0.0,0.0
130,1876-11,AR,51.95321323312703,8.119121587225036,150.47148608096884,392.94733140422795,77.08507890576855,26.42360675722745,1.5,0.0,0.0
131,1876-12,AR,43.98736489564076,0.723495565736945,54.194865766417486,643.9383443185168,69.3655313077727,18.68700265251989,2.0,6.0,6.0
132,1877-01,AR,42.01378492399619,2.0016087199185786,54.804392790308285,706.7467497291441,69.72626317344627,13.15402672444926,2.68,2.401694529388574,2.0
133,1877-02,AR,44.83174841590334,2.3119155910726885,62.95238123429604,562.9603824366276,72.97872549985227,17.126268098099082,2.1,0.0,0.0
134,1877-03,AR,52.817805082241705,15.42402902262057,181.67224793985358,385.2012705604254,79.47475294658393,27.074649528874883,2.81,1.0,1.0
135,1877-04,AR,62.60217751731837,67.14038543616009,393.1750057454283,131.8073393742408,86.11433402278472,37.7712991234118,13.9,0.0,0.0
136,1877-05,AR,69.6605083883253,179.43673462687548,616.7268869628024,27.448668702189828,88.82900784661348,48.23439705834072,0.7,0.0,0.0
137,1877-06,AR,77.42837420795168,381.4103384878033,829.9985390196657,1.4117994681374961,94.77738927738928,58.66010867067205,10.53,0.0,0.0
138,1877-07,AR,80.57109650885512,490.33607694987006,955.3360769498701,0.0,97.3902647161268,64.06660303298234,0.74,0.0,0.0
139,1877-08,AR,79.51481278300244,457.6148648286579,922.4627099911582,0.15215483749966502,96.73354432923398,62.06015526618975,3.36,0.0,0.0
140,1877-09,AR,74.0068195214747,289.176423385044,727.4117534764085,11.764669908635426,93.7051282051282,50.828400718055896,7.17,0.0,0.0
141,1877-10,AR,63.7131493315114,88.91431891862928,437.1329461726013,121.4076407309166,86.0040102617689,38.52170444498031,6.82,0.0,0.0
142,1877-11,AR,51.954437813144715,8.129733676285401,150.4479128151542,392.91364239209065,77.10761326795809,26.419505398815748,5.64,0.0,0.0
143,1877-12,AR,43.98637864051658,0.7370877207084103,54.18469978297564,643.9868974894837,69.39474117836188,18.686450044208662,4.96,0.0,0.0
144,1878-01,AR,42.00622763386848,1.9956334745067137,54.64581896976263,706.9742317541613,69.74612183591057,13.170089300370991,3.9,2.39346129425196,5.0
145,1878-02,AR,44.8321698841065,2.3053575734754594,62.92661574733125,562.9558987809394,73.00329951738404,17.144784792672116,2.14,0.8446067752587036,1.1290916335318504
146,1878-03,AR,52.823962129419876,15.43322991562428,181.7212810663515,385.01937850881507,79.49734889523621,27.06948274729965,6.72,0.0,0.0
147,1878-04,AR,62.600295889556456,67.0904822876654,393.1071522374339,131.81202189828952,86.11448997012377,37.756623658032105,14.29,0.0,0.0
148,1878-05,AR,69.67034086805214,179.70393808069866,617.0371359860795,27.40905807807216,88.85210857217899,48.223669522965295,9.88,0.0,0.0
149,1878-06,AR,77.44243983715815,381.82153878984866,830.4222971863817,1.3992416034669555,94.79428904428904,58.65695278899504,6.43,0.0,0.001173799070120344
150,1878-07,AR,80.5876651126651,490.84945609945606,955.8494560994561,0.0,97.4179292929293,64.07060994560995,5.54,0.0,0.0
151,1878-08,AR,79.53383838383839,458.2055167055167,923.0544871794872,0.15102952602952596,96.76806526806526,62.06604506604507,5.19,0.0,0.0
152,1878-09,AR,74.01595765345766,289.416181041181,727.6864801864801,11.729700854700855,93.7275641025641,50.821192696192696,1.6,0.0,0.0
153,1878-10,AR,63.7131216006216,88.88364413364414,437.13179875679873,121.3707264957265,86.03078865578867,38.505536130536136,2.45,0.0,0.0
154,1878-11,AR,51.95566239316239,8.140345765345765,150.42433954933955,392.87995337995335,77.13014763014762,26.41540404040404,3.65,0.1922545690973119,0.4832297640767323
155,1878-12,AR,43.98539238539239,0.7506798756798756,54.1745337995338,644.0354506604507,69.42395104895105,18.685897435897434,3.68,1.0879534016636994,1.7705367271437287
156,1879-01,AR,41.99867034374077,1.9896582290948484,54.487245149216974,707.2017137791786,69.76598049837486,13.186151876292723,6.57,2.385228059115346,3.125411980822605
157,1879-02,AR,44.832591352309656,2.2987995558782304,62.900850260366454,562.9514151252513,73.0278735349158,17.16330148724515,1.7,0.8497139182889426,1.1430660229045173
158,1879-03,AR,52.83011917659805,15.44243080862799,181.7703141928494,384.8374864572047,79.51994484388851,27.06431596572442,3.59,0.7583100789360853,0.992882750404809
159,1879-04,AR,62.598414261794545,67.04057913917069,393.03929872943957,131.81670442233823,86.11464591746281,37.741948192652416,4.87,0.0,0.005934742197962249
160,1879-05,AR,69.68017334777899,179.97114153452182,617.3473850093568,27.369447453954496,88.8752092977445,48.21294198758987,3.29,0.0,0.0
161,1879-06,AR,77.45650546636463,382.232739091894,830.8460553530975,1.3866837387964148,94.81118881118881,58.65379690731803,8.96,0.0,0.0011671324099683292
162,1879-07,AR,83.8,593.0,1058.0,0.0,100.0,67.0,2.65,0.0,0.0
163,1879-08,AR,76.2,355.0,820.0,0.0,96.0,61.0,7.43,0.0,0.0
164,1879-09,AR,71.5,204.0,653.0,1.0,88.0,54.0,0.39,0.0,0.0
165,1879-10,AR,66.8,175.0,530.0,110.0,89.0,40.0,0.98,0.0,0.0
166,1879-11,AR,57.0,54.0,264.0,288.0,82.0,30.0,3.93,0.19085790760706012,0.0
167,1879-12,AR,48.2,2.0,113.0,515.0,73.0,16.0,3.5,1.0828601218755936,1.7652817310925217
168,1880-01,AR,56.0,15.0,226.0,287.0,78.0,32.0,4.64,2.376994823978732,0.0
169,1880-02,AR,49.9,3.0,118.0,434.0,75.0,26.0,7.95,0.8548210613191816,0.0
170,1880-03,AR,54.1,14.0,200.0,346.0,78.0,32.0,7.6,0.7543337527325384,0.0
171,1880-04,AR,66.1,117.0,489.0,78.0,94.0,43.0,4.69,0.0,0.0
172,1880-05,AR,75.0,325.0,780.0,10.0,91.0,47.0,2.44,0.0,0.0
173,1880-06,AR,77.4,379.0,829.0,0.0,92.0,60.0,3.23,0.0,0.0
174,1880-07,AR,79.4,455.0,920.0,0.0,95.0,62.0,3.37,0.0,0.0
175,1880-08,AR,79.0,440.0,905.0,0.0,92.0,60.0,5.53,0.0,0.0
176,1880-09,AR,69.9,175.0,603.0,22.0,90.0,48.0,5.0,0.0,0.0
177,1880-10,AR,62.0,44.0,376.0,133.0,82.0,39.0,2.07,0.0,0.0
178,1880-11,AR,42.1,0.0,32.0,678.0,69.0,10.0,6.84,0.1894612461168083,9.4
179,1880-12,AR,41.4,0.0,65.0,725.0,74.0,6.0,3.03,1.0777668420874877,7.8
180,1881-01,AR,35.8,0.0,12.0,900.0,64.0,18.0,2.07,2.3687615888421183,0.4
181,1881-02,AR,44.4,0.0,37.0,570.0,72.0,22.0,6.34,0.8599282043494205,1.1710148016498512
182,1881-03,AR,52.3,0.0,127.0,385.0,78.0,32.0,2.38,0.7503574265289916,1.4
183,1881-04,AR,62.7,116.0,413.0,175.0,89.0,29.0,1.94,0.0,0.0
184,1881-05,AR,73.5,274.0,739.0,0.0,87.0,61.0,5.51,0.0,0.0
185,1881-06,AR,81.1,491.0,941.0,0.0,97.0,65.0,6.02,0.0,0.0
186,1881-07,AR,83.5,582.0,1047.0,0.0,100.0,67.0,1.95,0.0,0.0
187,1881-08,AR,85.0,629.0,1094.0,0.0,102.0,71.0,1.42,0.0,0.0
188,1881-09,AR,77.3,381.0,826.0,5.0,97.0,47.0,1.87,0.0,0.0
189,1881-10,AR,68.5,176.0,579.0,62.0,90.0,44.0,4.69,0.0,0.0
190,1881-11,AR,51.2,0.0,115.0,407.0,71.0,25.0,6.5,0.18806458462655654,0.0
