ID,state,temperature_avg,CDD,GDD,HDD,temperature_max,temperature_min,precipitation,snow_depth,snow_fall,sunlight_svm,sunlight_reg,crop,productions_spring,harvested_spring,cultivated_spring,productions_winter,harvested_winter,cultivated_winter
1867-06,AR,77.28771792,377.2983355,825.7609574,1.537378115,94.60839161,58.69166749,4.13991723,0,0.001247132,,,Rice,,,,,,
1867-07,AR,80.40541047,485.2022855,950.2022855,0,97.11361895,64.02653391,3.460776976,0,0,,,Rice,,,,,,
1867-08,AR,79.32455677,451.7083461,916.5449381,0.163407952,96.38833494,62.00125727,3.620502215,0,0,,,Rice,,,,,,
1867-09,AR,73.9154382,286.7788468,724.6644864,12.11436045,93.48076923,50.90048094,3.215671992,0,0,,,Rice,,,,,,
1867-10,AR,63.71342664,89.22106677,437.1444203,121.7767831,85.73622632,38.68338759,2.218136112,0,0,,,Rice,,,,,,
1867-11,AR,51.94219201,8.023612786,150.6836455,393.2505325,76.88226965,26.46051898,3.917794804,0.207617845,0.519563687,,,Rice,,,,,,
1867-12,AR,43.99624119,0.601166171,54.28635962,643.5013658,69.10264247,18.69197613,3.634613455,1.143979479,1.828341684,,,Rice,,,,,,
1868-01,AR,42.08180054,2.055385929,56.23155718,704.6994115,69.54753521,13.00946354,5.454060754,2.475793646,3.174080487,,,Rice,,,,,,
1868-02,AR,44.8279552,2.370937749,63.18427062,563.0007353,72.75755934,16.95961785,3.728410213,0.793535345,0.98934774,,,Rice,,,,,,
1868-03,AR,52.76239166,15.34122099,181.2309498,386.838299,79.27138941,27.12115056,4.579302576,0.802049667,1.006574511,,,Rice,,,,,,
1868-04,AR,62.61911217,67.58951377,393.7856873,131.7651967,86.1129305,37.90337831,5.160287502,0,0.005526583,,,Rice,,,,,,
1868-05,AR,69.57201607,177.0319035,613.9346458,27.80516432,88.62110132,48.33094488,4.767560238,0,0,,,Rice,,,,,,
1868-06,AR,77.30178355,377.7095358,826.1847155,1.52482025,94.62529138,58.68851161,4.135508127,0,0.001240466,,,Rice,,,,,,
1868-07,AR,80.42197907,485.7156646,950.7156646,0,97.14128352,64.03054082,3.460008033,0,0,,,Rice,,,,,,
1868-08,AR,79.34358238,452.2989979,917.1367153,0.162282641,96.42285588,62.00714707,3.616383409,0,0,,,Rice,,,,,,
1868-09,AR,73.92457633,287.0186045,724.9392131,12.07939139,93.50320513,50.89327291,3.216293825,0,0,,,Rice,,,,,,
1868-10,AR,63.71339891,89.19039198,437.1432729,121.7398688,85.76300472,38.66721927,2.232251173,0,0,,,Rice,,,,,,
1868-11,AR,51.94341659,8.034224875,150.6600722,393.2168435,76.90480401,26.45641762,3.923965951,0.206221184,0.516260603,,,Rice,,,,,,
1868-12,AR,43.99525494,0.614758326,54.27619363,643.549919,69.13185234,18.69142352,3.644603275,1.1388862,1.823086688,,,Rice,,,,,,
1869-01,AR,42.07424325,2.049410683,56.07298335,704.9268935,69.56739387,13.02552612,5.43991807,2.46756041,3.169656077,,,Rice,,,,,,
1869-02,AR,44.82837667,2.364379732,63.15850513,562.9962517,72.78213336,16.97813454,3.730428665,0.798642488,1.003322129,,,Rice,,,,,,
1869-03,AR,52.7685487,15.35042188,181.2799829,386.656407,79.29398536,27.11598378,4.581928134,0.798073341,1.005329805,,,Rice,,,,,,
1869-04,AR,62.61723054,67.53961062,393.7178338,131.7698792,86.11308644,37.88870285,5.16242427,0,0.005563688,,,Rice,,,,,,
1869-05,AR,69.58184855,177.299107,614.2448948,27.7655537,88.64420204,48.32021734,4.770996759,0,0,,,Rice,,,,,,
1869-06,AR,77.31584917,378.1207361,826.6084737,1.512262386,94.64219114,58.68535572,4.131099023,0,0.001233799,,,Rice,,,,,,
1869-07,AR,80.43854768,486.2290438,951.2290438,0,97.1689481,64.03454773,3.45923909,0,0,,,Rice,,,,,,
1869-08,AR,79.36260798,452.8896498,917.7284925,0.161157329,96.45737682,62.01303687,3.612264604,0,0,,,Rice,,,,,,
1869-09,AR,73.93371447,287.2583621,725.2139398,12.04442234,93.52564103,50.88606489,3.216915658,0,0,,,Rice,,,,,,
1869-10,AR,63.71337118,89.1597172,437.1421255,121.7029546,85.78978311,38.65105096,2.246366233,0,0,,,Rice,,,,,,
1869-11,AR,51.94464117,8.044836964,150.6364989,393.1831545,76.92733837,26.45231627,3.930137097,0.204824523,0.512957519,,,Rice,,,,,,
1869-12,AR,43.99426868,0.628350481,54.26602765,643.5984721,69.16106221,18.69087091,3.654593095,1.13379292,1.817831692,,,Rice,,,,,,
1870-01,AR,42.06668595,2.043435438,55.91440953,705.1543756,69.58725254,13.04158869,5.425775387,2.459327175,3.165231668,,,Rice,,,,,,
1870-02,AR,44.82879814,2.357821714,63.13273964,562.991768,72.80670738,16.99665124,3.732447116,0.803749631,1.017296519,,,Rice,,,,,,
1870-03,AR,52.77470575,15.35962277,181.3290161,386.4745149,79.31658131,27.110817,4.584553693,0.794097015,1.0040851,,,Rice,,,,,,
1870-04,AR,62.61534891,67.48970748,393.6499803,131.7745617,86.11324239,37.87402738,5.164561038,0,0.005600793,,,Rice,,,,,,
1870-05,AR,69.59168103,177.5663105,614.5551438,27.72594307,88.66730277,48.30948981,4.774433279,0,0,,,Rice,,,,,,
1870-06,AR,77.3299148,378.5319364,827.0322319,1.499704521,94.65909091,58.68219984,4.12668992,0,0.001227132,,,Rice,,,,,,
1870-07,AR,80.45511628,486.7424229,951.7424229,0,97.19661268,64.03855464,3.458470147,0,0,,,Rice,,,,,,
1870-08,AR,79.38163358,453.4803017,918.3202697,0.160032018,96.49189776,62.01892667,3.608145798,0,0,,,Rice,,,,,,
1870-09,AR,73.9428526,287.4981198,725.4886665,12.00945329,93.54807692,50.87885687,3.21753749,0,0,,,Rice,,,,,,
1870-10,AR,63.71334345,89.12904241,437.1409781,121.6660404,85.8165615,38.63488265,2.260481293,0,0,,,Rice,,,,,,
1870-11,AR,51.94586575,8.055449053,150.6129257,393.1494655,76.94987273,26.44821491,3.936308244,0.203427861,0.509654435,,,Rice,,,,,,
1870-12,AR,43.99328243,0.641942636,54.25586167,643.6470253,69.19027208,18.6903183,3.664582915,1.12869964,1.812576696,,,Rice,,,,,,
1871-01,AR,42.05912866,2.037460192,55.75583571,705.3818576,69.6071112,13.05765127,5.411632703,2.45109394,3.160807258,,,Rice,,,,,,
1871-02,AR,44.82921961,2.351263697,63.10697416,562.9872844,72.83128139,17.01516793,3.734465567,0.808856774,1.031270908,,,Rice,,,,,,
1871-03,AR,52.7808628,15.36882366,181.3780492,386.2926229,79.33917725,27.10565022,4.587179251,0.790120689,1.002840394,,,Rice,,,,,,
1871-04,AR,62.61346728,67.43980433,393.5821268,131.7792442,86.11339834,37.85935192,5.166697805,0,0.005637899,,,Rice,,,,,,
1871-05,AR,69.60151351,177.8335139,614.8653928,27.68633245,88.69040349,48.29876227,4.777869799,0,0,,,Rice,,,,,,
1871-06,AR,77.34398043,378.9431367,827.45599,1.487146656,94.67599068,58.67904396,4.122280816,0,0.001220466,,,Rice,,,,,,
1871-07,AR,80.47168489,487.2558021,952.2558021,0,97.22427726,64.04256156,3.457701203,0,0,,,Rice,,,,,,
1871-08,AR,79.40065918,454.0709536,918.9120469,0.158906706,96.5264187,62.02481647,3.604026992,0,0,,,Rice,,,,,,
1871-09,AR,73.95199073,287.7378774,725.7633932,11.97448423,93.57051282,50.87164885,3.218159323,0,0,,,Rice,,,,,,
1871-10,AR,63.71331572,89.09836763,437.1398307,121.6291261,85.8433399,38.61871433,2.274596353,0,0,,,Rice,,,,,,
1871-11,AR,51.94709033,8.066061142,150.5893524,393.1157765,76.97240709,26.44411355,3.94247939,0.2020312,0.506351351,,,Rice,,,,,,
1871-12,AR,43.99229617,0.655534791,54.24569568,643.6955785,69.21948195,18.68976569,3.674572735,1.12360636,1.8073217,,,Rice,,,,,,
1872-01,AR,42.05157137,2.031484947,55.59726189,705.6093396,69.62696986,13.07371384,5.39749002,2.442860705,3.156382848,,,Rice,,,,,,
1872-02,AR,44.82964107,2.344705679,63.08120867,562.9828007,72.85585541,17.03368463,3.736484018,0.813963917,1.045245297,,,Rice,,,,,,
1872-03,AR,52.78701985,15.37802456,181.4270823,386.1107308,79.3617732,27.10048344,4.589804809,0.786144362,1.001595689,,,Rice,,,,,,
1872-04,AR,62.61158566,67.38990118,393.5142733,131.7839268,86.11355429,37.84467645,5.168834573,0,0.005675004,,,Rice,,,,,,
1872-05,AR,69.61134599,178.1007174,615.1756418,27.64672182,88.71350422,48.28803474,4.781306319,0,0,,,Rice,,,,,,
1872-06,AR,77.35804606,379.354337,827.8797482,1.474588791,94.69289044,58.67588808,4.117871713,0,0.001213799,,,Rice,,,,,,
1872-07,AR,80.48825349,487.7691812,952.7691812,0,97.25194183,64.04656847,3.45693226,0,0,,,Rice,,,,,,
1872-08,AR,79.41968478,454.6616054,919.503824,0.157781395,96.56093964,62.03070627,3.599908187,0,0,,,Rice,,,,,,
1872-09,AR,73.96112886,287.9776351,726.0381199,11.93951518,93.59294872,50.86444083,3.218781155,0,0,,,Rice,,,,,,
1872-10,AR,63.71328799,89.06769284,437.1386833,121.5922119,85.87011829,38.60254602,2.288711413,0,0,,,Rice,,,,,,
1872-11,AR,51.94831491,8.076673231,150.5657791,393.0820875,76.99494146,26.44001219,3.948650537,0.200634538,0.503048267,,,Rice,,,,,,
1872-12,AR,43.99130992,0.669126946,54.2355297,643.7441316,69.24869183,18.68921309,3.684562555,1.11851308,1.802066703,,,Rice,,,,,,
1873-01,AR,42.04401408,2.025509702,55.43868807,705.8368216,69.64682852,13.08977642,5.383347337,2.43462747,3.151958439,,,Rice,,,,,,
1873-02,AR,44.83006254,2.338147661,63.05544318,562.9783171,72.88042943,17.05220132,3.738502469,0.81907106,1.059219687,,,Rice,,,,,,
1873-03,AR,52.79317689,15.38722545,181.4761154,385.9288388,79.38436915,27.09531666,4.592430367,0.782168036,1.000350983,,,Rice,,,,,,
1873-04,AR,62.60970403,67.33999803,393.4464198,131.7886093,86.11371023,37.83000098,5.17097134,0,0.00571211,,,Rice,,,,,,
1873-05,AR,69.62117847,178.3679208,615.4858909,27.6071112,88.73660494,48.2773072,4.784742839,0,0,,,Rice,,,,,,
1873-06,AR,77.37211169,379.7655373,828.3035064,1.462030927,94.70979021,58.6727322,4.113462609,0,0.001207132,,,Rice,,,,,,
1873-07,AR,80.50482209,488.2825604,953.2825604,0,97.27960641,64.05057538,3.456163317,0,0,,,Rice,,,,,,
1873-08,AR,79.43871038,455.2522573,920.0956012,0.156656083,96.59546057,62.03659607,3.595789381,0,0,,,Rice,,,,,,
1873-09,AR,73.97026699,288.2173928,726.3128466,11.90454612,93.61538462,50.85723281,3.219402988,0,0,,,Rice,,,,,,
1873-10,AR,63.71326026,89.03701806,437.1375358,121.5552977,85.89689669,38.5863777,2.302826473,0,0,,,Rice,,,,,,
1873-11,AR,51.94953949,8.08728532,150.5422059,393.0483984,77.01747582,26.43591083,3.954821683,0.199237877,0.499745184,,,Rice,,,,,,
1873-12,AR,43.99032366,0.682719101,54.22536372,643.7926848,69.2779017,18.68866048,3.694552375,1.113419801,1.796811707,,,Rice,,,,,,
1874-01,AR,42.03645679,2.019534456,55.28011425,706.0643037,69.66668719,13.105839,5.369204653,2.426394235,3.147534029,,,Rice,,,,,,
1874-02,AR,44.83048401,2.331589644,63.0296777,562.9738334,72.90500345,17.07071801,3.740520921,0.824178203,1.073194076,,,Rice,,,,,,
1874-03,AR,52.79933394,15.39642634,181.5251486,385.7469467,79.4069651,27.09014987,4.595055925,0.77819171,0.999106278,,,Rice,,,,,,
1874-04,AR,62.6078224,67.29009488,393.3785663,131.7932918,86.11386618,37.81532552,5.173108108,0,0.005749215,,,Rice,,,,,,
1874-05,AR,69.63101095,178.6351243,615.7961399,27.56750057,88.75970567,48.26657966,4.788179359,0,0,,,Rice,,,,,,
1874-06,AR,77.38617732,380.1767376,828.7272645,1.449473062,94.72668998,58.66957632,4.109053506,0,0.001200466,,,Rice,,,,,,
1874-07,AR,80.5213907,488.7959395,953.7959395,0,97.30727099,64.0545823,3.455394374,0,0,,,Rice,,,,,,
1874-08,AR,79.45773598,455.8429092,920.6873784,0.155530772,96.62998151,62.04248587,3.591670576,0,0,,,Rice,,,,,,
1874-09,AR,73.97940513,288.4571504,726.5875733,11.86957707,93.63782051,50.85002478,3.220024821,0,0,,,Rice,,,,,,
1874-10,AR,63.71323252,89.00634327,437.1363884,121.5183834,85.92367508,38.57020939,2.316941533,0,0,,,Rice,,,,,,
1874-11,AR,51.95076407,8.097897409,150.5186326,393.0147094,77.04001018,26.43180947,3.96099283,0.197841215,0.4964421,,,Rice,,,,,,
1874-12,AR,43.98933741,0.696311256,54.21519773,643.841238,69.30711157,18.68810787,3.704542195,1.108326521,1.791556711,,,Rice,,,,,,
1875-01,AR,42.0288995,2.013559211,55.12154043,706.2917857,69.68654585,13.12190157,5.35506197,2.418161,3.143109619,,,Rice,,,,,,
1875-02,AR,44.83090548,2.325031626,63.00391221,562.9693497,72.92957746,17.08923471,3.742539372,0.829285346,1.087168465,,,Rice,,,,,,
1875-03,AR,52.80549099,15.40562724,181.5741817,385.5650547,79.42956105,27.08498309,4.597681484,0.774215384,0.997861572,,,Rice,,,,,,
1875-04,AR,62.60594077,67.24019173,393.3107128,131.7979743,86.11402213,37.80065005,4.27,0,0.005786321,,,Rice,,,,,,
1875-05,AR,69.64084343,178.9023277,616.1063889,27.52788995,88.7828064,48.25585213,4.791615879,0,0,,,Rice,,,,,,
1875-06,AR,77.40024295,380.5879379,829.1510227,1.436915197,94.74358974,58.66642043,2.14,0,0,,,Rice,,,,,,
1875-07,AR,80.5379593,489.3093187,954.3093187,0,97.33493556,64.05858921,1.99,0,0,,,Rice,,,,,,
1875-08,AR,79.47676158,456.4335611,921.2791556,0.15440546,96.66450245,62.04837567,1.42,0,0,,,Rice,,,,,,
1875-09,AR,73.98854326,288.6969081,726.8623001,11.83460802,93.66025641,50.84281676,4.18,0,0,,,Rice,,,,,,
1875-10,AR,63.71320479,88.97566849,437.135241,121.4814692,85.95045347,38.55404107,0.51,0,0,,,Rice,,,,,,
1875-11,AR,51.95198865,8.108509498,150.4950593,392.9810204,77.06254454,26.42770812,4.38,0,0,,,Rice,,,,,,
1875-12,AR,43.98835115,0.709903411,54.20503175,643.8897911,69.33632144,18.68755526,4.03,0,1.786301715,,,Rice,,,,,,
1876-01,AR,42.02134221,2.007583965,54.96296661,706.5192677,69.70640451,13.13796415,8.47,0,0,,,Rice,,,,,,
1876-02,AR,44.83132695,2.318473609,62.97814672,562.9648661,72.95415148,17.1077514,2.56,0,0,,,Rice,,,,,,
1876-03,AR,52.81164804,15.41482813,181.6232148,385.3831626,79.452157,27.07981631,9.55,7,8,,,Rice,,,,,,
1876-04,AR,62.60405915,67.19028858,393.2428593,131.8026569,86.11417808,37.78597459,4.02,0,0.005823426,,,Rice,,,,,,
1876-05,AR,69.65067591,179.1695312,616.4166379,27.48827933,88.80590712,48.24512459,5.96,0,0,,,Rice,,,,,,
1876-06,AR,77.41430858,380.9991382,829.5747809,1.424357333,94.76048951,58.66326455,3.71,0,0,,,Rice,,,,,,
1876-07,AR,80.55452791,489.8226978,954.8226978,0,97.36260014,64.06259612,5.89,0,0,,,Rice,,,,,,
1876-08,AR,79.49578718,457.024213,921.8709328,0.153280149,96.69902339,62.05426547,2.65,0,0,,,Rice,,,,,,
1876-09,AR,73.99768139,288.9366657,727.1370268,11.79963896,93.68269231,50.83560874,0.64,0,0,,,Rice,,,,,,
1876-10,AR,63.71317706,88.9449937,437.1340936,121.444555,85.97723187,38.53787276,6.99,0,0,,,Rice,,,,,,
1876-11,AR,51.95321323,8.119121587,150.4714861,392.9473314,77.08507891,26.42360676,1.5,0,0,,,Rice,,,,,,
1876-12,AR,43.9873649,0.723495566,54.19486577,643.9383443,69.36553131,18.68700265,2,6,6,,,Rice,,,,,,
1877-01,AR,42.01378492,2.00160872,54.80439279,706.7467497,69.72626317,13.15402672,2.68,2.401694529,2,,,Rice,,,,,,
1877-02,AR,44.83174842,2.311915591,62.95238123,562.9603824,72.9787255,17.1262681,2.1,0,0,,,Rice,,,,,,
1877-03,AR,52.81780508,15.42402902,181.6722479,385.2012706,79.47475295,27.07464953,2.81,1,1,,,Rice,,,,,,
1877-04,AR,62.60217752,67.14038544,393.1750057,131.8073394,86.11433402,37.77129912,13.9,0,0,,,Rice,,,,,,
1877-05,AR,69.66050839,179.4367346,616.726887,27.4486687,88.82900785,48.23439706,0.7,0,0,,,Rice,,,,,,
1877-06,AR,77.42837421,381.4103385,829.998539,1.411799468,94.77738928,58.66010867,10.53,0,0,,,Rice,,,,,,
1877-07,AR,80.57109651,490.3360769,955.3360769,0,97.39026472,64.06660303,0.74,0,0,,,Rice,,,,,,
1877-08,AR,79.51481278,457.6148648,922.46271,0.152154837,96.73354433,62.06015527,3.36,0,0,,,Rice,,,,,,
1877-09,AR,74.00681952,289.1764234,727.4117535,11.76466991,93.70512821,50.82840072,7.17,0,0,,,Rice,,,,,,
1877-10,AR,63.71314933,88.91431892,437.1329462,121.4076407,86.00401026,38.52170444,6.82,0,0,,,Rice,,,,,,
1877-11,AR,51.95443781,8.129733676,150.4479128,392.9136424,77.10761327,26.4195054,5.64,0,0,,,Rice,,,,,,
1877-12,AR,43.98637864,0.737087721,54.18469978,643.9868975,69.39474118,18.68645004,4.96,0,0,,,Rice,,,,,,
1878-01,AR,42.00622763,1.995633475,54.64581897,706.9742318,69.74612184,13.1700893,3.9,2.393461294,5,,,Rice,,,,,,
1878-02,AR,44.83216988,2.305357573,62.92661575,562.9558988,73.00329952,17.14478479,2.14,0.844606775,1.129091634,,,Rice,,,,,,
1878-03,AR,52.82396213,15.43322992,181.7212811,385.0193785,79.4973489,27.06948275,6.72,0,0,,,Rice,,,,,,
1878-04,AR,62.60029589,67.09048229,393.1071522,131.8120219,86.11448997,37.75662366,14.29,0,0,,,Rice,,,,,,
1878-05,AR,69.67034087,179.7039381,617.037136,27.40905808,88.85210857,48.22366952,9.88,0,0,,,Rice,,,,,,
1878-06,AR,77.44243984,381.8215388,830.4222972,1.399241603,94.79428904,58.65695279,6.43,0,0.001173799,,,Rice,,,,,,
1878-07,AR,80.58766511,490.8494561,955.8494561,0,97.41792929,64.07060995,5.54,0,0,,,Rice,,,,,,
1878-08,AR,79.53383838,458.2055167,923.0544872,0.151029526,96.76806527,62.06604507,5.19,0,0,,,Rice,,,,,,
1878-09,AR,74.01595765,289.416181,727.6864802,11.72970085,93.7275641,50.8211927,1.6,0,0,,,Rice,,,,,,
1878-10,AR,63.7131216,88.88364413,437.1317988,121.3707265,86.03078866,38.50553613,2.45,0,0,,,Rice,,,,,,
1878-11,AR,51.95566239,8.140345765,150.4243395,392.8799534,77.13014763,26.41540404,3.65,0.192254569,0.483229764,,,Rice,,,,,,
1878-12,AR,43.98539239,0.750679876,54.1745338,644.0354507,69.42395105,18.68589744,3.68,1.087953402,1.770536727,,,Rice,,,,,,
1879-01,AR,41.99867034,1.989658229,54.48724515,707.2017138,69.7659805,13.18615188,6.57,2.385228059,3.125411981,,,Rice,,,,,,
1879-02,AR,44.83259135,2.298799556,62.90085026,562.9514151,73.02787353,17.16330149,1.7,0.849713918,1.143066023,,,Rice,,,,,,
1879-03,AR,52.83011918,15.44243081,181.7703142,384.8374865,79.51994484,27.06431597,3.59,0.758310079,0.99288275,,,Rice,,,,,,
1879-04,AR,62.59841426,67.04057914,393.0392987,131.8167044,86.11464592,37.74194819,4.87,0,0.005934742,,,Rice,,,,,,
1879-05,AR,69.68017335,179.9711415,617.347385,27.36944745,88.8752093,48.21294199,3.29,0,0,,,Rice,,,,,,
1879-06,AR,77.45650547,382.2327391,830.8460554,1.386683739,94.81118881,58.65379691,8.96,0,0.001167132,,,Rice,,,,,,
1879-07,AR,83.8,593,1058,0,100,67,2.65,0,0,,,Rice,,,,,,
1879-08,AR,76.2,355,820,0,96,61,7.43,0,0,,,Rice,,,,,,
1879-09,AR,71.5,204,653,1,88,54,0.39,0,0,,,Rice,,,,,,
1879-10,AR,66.8,175,530,110,89,40,0.98,0,0,,,Rice,,,,,,
1879-11,AR,57,54,264,288,82,30,3.93,0.190857908,0,,,Rice,,,,,,
1879-12,AR,48.2,2,113,515,73,16,3.5,1.082860122,1.765281731,,,Rice,,,,,,
1880-01,AR,56,15,226,287,78,32,4.64,2.376994824,0,,,Rice,,,,,,
1880-02,AR,49.9,3,118,434,75,26,7.95,0.854821061,0,,,Rice,,,,,,
1880-03,AR,54.1,14,200,346,78,32,7.6,0.754333753,0,,,Rice,,,,,,
1880-04,AR,66.1,117,489,78,94,43,4.69,0,0,,,Rice,,,,,,
1880-05,AR,75,325,780,10,91,47,2.44,0,0,,,Rice,,,,,,
1880-06,AR,77.4,379,829,0,92,60,3.23,0,0,,,Rice,,,,,,
1880-07,AR,79.4,455,920,0,95,62,3.37,0,0,,,Rice,,,,,,
1880-08,AR,79,440,905,0,92,60,5.53,0,0,,,Rice,,,,,,
1880-09,AR,69.9,175,603,22,90,48,5,0,0,,,Rice,,,,,,
1880-10,AR,62,44,376,133,82,39,2.07,0,0,,,Rice,,,,,,
1880-11,AR,42.1,0,32,678,69,10,6.84,0.189461246,9.4,,,Rice,,,,,,
1880-12,AR,41.4,0,65,725,74,6,3.03,1.077766842,7.8,,,Rice,,,,,,
1881-01,AR,35.8,0,12,900,64,18,2.07,2.368761589,0.4,,,Rice,,,,,,
1881-02,AR,44.4,0,37,570,72,22,6.34,0.859928204,1.171014802,,,Rice,,,,,,
1881-03,AR,52.3,0,127,385,78,32,2.38,0.750357427,1.4,,,Rice,,,,,,
1881-04,AR,62.7,116,413,175,89,29,1.94,0,0,,,Rice,,,,,,
1881-05,AR,73.5,274,739,0,87,61,5.51,0,0,,,Rice,,,,,,
1881-06,AR,81.1,491,941,0,97,65,6.02,0,0,,,Rice,,,,,,
1881-07,AR,83.5,582,1047,0,100,67,1.95,0,0,,,Rice,,,,,,
1881-08,AR,85,629,1094,0,102,71,1.42,0,0,,,Rice,,,,,,
1881-09,AR,77.3,381,826,5,97,47,1.87,0,0,,,Rice,,,,,,
1881-10,AR,68.5,176,579,62,90,44,4.69,0,0,,,Rice,,,,,,
1881-11,AR,51.2,0,115,407,71,25,6.5,0.188064585,0,,,Rice,,,,,,
1881-12,AR,49.5,0,57,475,69,34,2.34,1.072673562,0,,,Rice,,,,,,
1882-01,AR,44.8,0,49,620,70,24,8.17,2.360528354,10,,,Rice,,,,,,
1882-02,AR,54.1,6,153,304,77,28,12.74,0.865035347,0,,,Rice,,,,,,
1882-03,AR,59,31,294,211,83,39,6.25,0.7463811,0.989148634,,,Rice,,,,,,
1882-04,AR,64.8,105,451,104,85,43,5.59,0,0,,,Rice,,,,,,
1882-05,AR,66.8,104,529,40,87,49,15.91,0,0,,,Rice,,,,,,
1882-06,AR,79.7,445,895,0,98,55,1.96,0,0,,,Rice,,,,,,
1882-07,AR,77.8,406,871,0,96,61,5.17,0,0,,,Rice,,,,,,
1882-08,AR,77.2,385,850,0,90,60,3.17,0,0,,,Rice,,,,,,
1882-09,AR,71.4,208,650,8,89,53,3.03,0,0,,,Rice,,,,,,
1882-10,AR,67.1,126,536,55,84,43,6.05,0,0,,,Rice,,,,,,
1882-11,AR,53.3,31,192,376,83,28,6.17,0.186667923,0.470017429,,,Rice,,,,,,
1882-12,AR,44.8,0,36,621,67,17,1.33,1.067580283,0.6,,,Rice,,,,,,
1883-01,AR,40.4,0,8,754,66,12,5.44,2.352295119,0.4,,,Rice,,,,,,
1883-02,AR,45.1,3,63,551,74,22,6.47,0.87014249,1.19896358,,,Rice,,,,,,
1883-03,AR,53,0,125,365,76,34,4.24,0.742404774,0,,,Rice,,,,,,
1883-04,AR,63.8,54,421,83,86,46,8.92,0,0,,,Rice,,,,,,
1883-05,AR,69.1,153,598,20,87,44,4.17,0,0,,,Rice,,,,,,
1883-06,AR,79,426,876,0,97,57,3.01,0,0,,,Rice,,,,,,
1883-07,AR,81,503,968,0,94,64,4.83,0,0,,,Rice,,,,,,
1883-08,AR,78.4,421,886,0,98,62,2.3,0,0,,,Rice,,,,,,
1883-09,AR,71.1,204,640,14,95,48,3.67,0,0,,,Rice,,,,,,
1883-10,AR,67.3,168,546,88,90,45,5.55,0,0,,,Rice,,,,,,
1883-11,AR,56.3,27,241,284,79,26,3.13,0.185271262,0,,,Rice,,,,,,
1883-12,AR,49.1,0,87,485,74,28,3.89,1.062487003,0,,,Rice,,,,,,
1884-01,AR,35.7,1,38,902,72,6,3.45,2.344061883,6.2,,,Rice,,,,,,
1884-02,AR,47.7,5,80,499,76,7,9.79,0.875249633,0.3,,,Rice,,,,,,
1884-03,AR,54.5,7,225,324,78,28,4.67,0.738428448,0.986659223,,,Rice,,,,,,
1884-04,AR,60.6,40,329,164,85,36,10.24,0,0.006120269,,,Rice,,,,,,
1884-05,AR,69.9,164,621,8,87,54,7.33,0,0,,,Rice,,,,,,
1884-06,AR,77.1,369,819,0,95,60,2.18,0,0,,,Rice,,,,,,
1884-07,AR,82.9,562,1027,0,101,68,4.23,0,0,,,Rice,,,,,,
