ID,state,temperature_avg,CDD,GDD,HDD,temperature_max,temperature_min,precipitation,snow_depth,snow_fall,sunlight_svm,sunlight_reg,crop,productions_spring,harvested_spring,cultivated_spring,productions_winter,harvested_winter,cultivated_winter
1901-02,AR,41.4,0.0,15.0,652.0,71.0,22.0,1.71,0.0,0.1,153.0,153.0,Rice,413517.4841857143,320285.71428571426,320285.71428571426,,,
1901-03,AR,51.8,3.0,143.0,406.0,81.0,20.0,4.43,0.0,0.0,251.0,251.0,Rice,413517.4841857143,320285.71428571426,320285.71428571426,,,
1901-04,AR,59.3,49.0,306.0,213.0,91.0,37.0,4.96,0.0,0.0,258.0,258.0,Rice,413517.4841857143,320285.7142857143,320285.7142857143,,,
1901-05,AR,68.8,141.0,590.0,16.0,90.0,48.0,2.45,0.0,0.0,269.0,269.0,Rice,413517.4841857143,320285.7142857143,320285.7142857143,,,
1901-06,AR,79.5,448.0,890.0,8.0,98.0,53.0,1.19,0.0,0.0,355.0,355.0,Rice,413517.4841857143,320285.71428571426,320285.71428571426,,,
1901-07,AR,83.8,592.0,1057.0,0.0,106.0,65.0,2.9,0.0,0.0,316.0,316.0,Rice,413517.4841857143,320285.7142857143,320285.7142857143,,,
1901-08,AR,81.1,507.0,972.0,0.0,100.0,65.0,1.38,0.0,0.0,262.0,262.0,Rice,413517.4841857143,320285.71428571426,320285.71428571426,,,
1901-09,AR,72.9,264.0,694.0,20.0,93.0,46.0,7.07,0.0,0.0,259.0,259.0,Rice,413517.4841857143,320285.7142857143,320285.7142857143,,,
1901-10,AR,64.8,63.0,469.0,59.0,85.0,39.0,1.59,0.0,0.0,257.0,257.0,Rice,413517.4841857143,320285.7142857143,320285.7142857143,,,
1901-11,AR,52.4,5.0,121.0,379.0,78.0,31.0,2.81,0.0,0.0,190.0,190.0,Rice,413517.4841857143,320285.7142857143,320285.7142857143,,,
1901-12,AR,39.8,0.0,28.0,774.0,71.0,6.0,4.21,0.970807967,1.649671818,152.0,152.0,Rice,413517.4841857143,320285.7142857143,320285.7142857143,,,
1902-01,AR,39.2,0.0,17.0,793.0,69.0,16.0,7.13,2.0,1.7,146.0,146.0,Rice,405271.82288571424,315000.0,315000.0,,,
1902-02,AR,36.1,0.0,11.0,802.0,65.0,16.0,2.16,1.0,1.5,146.0,146.0,Rice,405271.82288571424,315000.0,315000.0,,,
1902-03,AR,54.2,8.0,196.0,335.0,76.0,26.0,4.9,0.0,0.0,198.0,198.0,Rice,405271.82288571424,315000.0,315000.0,,,
1902-04,AR,62.7,65.0,389.0,126.0,88.0,41.0,2.92,0.0,0.0,237.0,237.0,Rice,405271.82288571424,315000.0,315000.0,,,
1902-05,AR,74.6,310.0,768.0,7.0,94.0,55.0,4.76,0.0,0.0,217.0,217.0,Rice,405271.82288571424,315000.00000000006,315000.00000000006,,,
1902-06,AR,78.6,417.0,867.0,0.0,96.0,57.0,4.08,0.0,0.0,327.0,327.0,Rice,405271.82288571424,315000.0,315000.0,,,
1902-07,AR,80.4,488.0,953.0,0.0,96.0,64.0,7.46,0.0,0.0,299.0,299.0,Rice,405271.82288571424,315000.0,315000.0,,,
1902-08,AR,81.5,518.0,983.0,0.0,97.0,67.0,0.19,0.0,0.0,317.0,317.0,Rice,405271.8228857143,315000.0,315000.0,,,
1902-09,AR,69.7,172.0,599.0,23.0,90.0,46.0,5.75,0.0,0.0,240.0,240.0,Rice,405271.8228857143,315000.0,315000.0,,,
1902-10,AR,63.9,51.0,442.0,74.0,82.0,42.0,2.34,0.0,0.0,244.0,244.0,Rice,405271.8228857143,315000.00000000006,315000.00000000006,,,
1902-11,AR,57.8,13.0,269.0,224.0,78.0,33.0,7.03,0.0,0.0,115.0,115.0,Rice,405271.8228857143,315000.00000000006,315000.00000000006,,,
1902-12,AR,41.7,0.0,31.0,714.0,66.0,17.0,5.27,0.965714687,1.0,122.0,122.0,Rice,405271.8228857143,315000.0,315000.0,,,
1903-01,AR,42.5,0.0,36.0,690.0,75.0,17.0,2.6,0.0,0.0,173.0,173.0,Rice,397026.16158571426,309714.28571428574,309714.28571428574,,,
1903-02,AR,42.6,2.0,52.0,621.0,73.0,7.0,6.5,3.0,3.3,148.0,148.0,Rice,397026.16158571426,309714.2857142857,309714.2857142857,,,
1903-03,AR,56.5,17.0,237.0,274.0,77.0,27.0,5.09,0.0,0.963009818,220.0,220.0,Rice,397026.16158571426,309714.2857142857,309714.2857142857,,,
1903-04,AR,62.0,48.0,367.0,131.0,83.0,38.0,1.58,0.0,0.006825272,288.0,288.0,Rice,397026.16158571426,309714.28571428574,309714.28571428574,,,
1903-05,AR,68.6,157.0,580.0,42.0,84.0,39.0,5.72,0.0,0.0,260.0,260.0,Rice,397026.16158571426,309714.28571428574,309714.28571428574,,,
1903-06,AR,71.6,223.0,655.0,18.0,92.0,53.0,0.76,0.0,0.0,309.0,309.0,Rice,397026.16158571426,309714.28571428574,309714.28571428574,,,
1903-07,AR,80.0,472.0,937.0,0.0,94.0,67.0,6.18,0.0,0.0,318.0,318.0,Rice,397026.16158571426,309714.28571428574,309714.28571428574,,,
1903-08,AR,79.1,445.0,910.0,0.0,92.0,64.0,4.49,0.0,0.0,312.0,312.0,Rice,397026.16158571426,309714.2857142857,309714.2857142857,,,
1903-09,AR,71.4,218.0,650.0,18.0,91.0,47.0,2.09,0.0,0.0,264.0,264.0,Rice,397026.16158571426,309714.28571428574,309714.28571428574,,,
1903-10,AR,62.4,63.0,394.0,134.0,87.0,39.0,2.04,0.0,0.0,240.0,240.0,Rice,397026.16158571426,309714.28571428574,309714.28571428574,,,
1903-11,AR,49.0,1.0,133.0,472.0,76.0,20.0,0.66,0.0,0.0,145.0,145.0,Rice,397026.16158571426,309714.2857142858,309714.2857142858,,,
1903-12,AR,41.6,0.0,10.0,720.0,65.0,18.0,2.6,1.0,0.5,185.0,185.0,Rice,397026.16158571426,309714.28571428574,309714.28571428574,,,
1904-01,AR,41.3,0.0,37.0,730.0,66.0,9.0,2.58,0.0,3.014801739,183.0,183.0,Rice,388780.5002857143,304428.5714285714,304428.5714285714,,,
1904-02,AR,45.6,6.0,86.0,565.0,79.0,23.0,3.13,0.0,0.0,144.0,144.0,Rice,388780.5002857143,304428.5714285714,304428.5714285714,,,
1904-03,AR,56.1,21.0,231.0,289.0,83.0,28.0,5.31,0.0,0.0,184.0,184.0,Rice,388780.5002857143,304428.5714285714,304428.5714285714,,,
1904-04,AR,58.0,19.0,253.0,219.0,82.0,36.0,3.68,0.0,0.0,181.0,181.0,Rice,388780.5002857143,304428.5714285714,304428.5714285714,,,
1904-05,AR,68.5,136.0,582.0,19.0,89.0,48.0,3.04,0.0,0.0,251.0,251.0,Rice,388780.5002857143,304428.5714285715,304428.5714285715,,,
1904-06,AR,76.4,348.0,798.0,0.0,92.0,63.0,8.01,0.0,0.0,236.0,236.0,Rice,388780.5002857143,304428.5714285714,304428.5714285714,,,
1904-07,AR,78.6,429.0,894.0,0.0,93.0,65.0,3.69,0.0,0.0,321.0,321.0,Rice,388780.5002857143,304428.5714285715,304428.5714285715,,,
1904-08,AR,78.8,438.0,903.0,0.0,96.0,62.0,2.1,0.0,0.0,306.0,306.0,Rice,388780.5002857143,304428.5714285714,304428.5714285714,,,
1904-09,AR,76.1,342.0,791.0,1.0,93.0,53.0,0.86,0.0,0.0,243.0,243.0,Rice,388780.5002857143,304428.5714285714,304428.5714285714,,,
1904-10,AR,64.0,78.0,443.0,100.0,86.0,40.0,0.69,0.0,0.0,284.0,284.0,Rice,388780.5002857143,304428.5714285715,304428.5714285715,,,
1904-11,AR,53.3,0.0,150.0,346.0,75.0,29.0,1.35,0.0,0.397349583,182.0,182.0,Rice,388780.5002857143,304428.5714285715,304428.5714285715,,,
1904-12,AR,44.1,0.0,59.0,639.0,70.0,19.0,5.64,0.955528127,0.6,142.0,142.0,Rice,388780.5002857143,304428.5714285714,304428.5714285714,,,
1905-01,AR,34.3,0.0,6.0,943.0,65.0,5.0,4.03,2.0,3.0,155.0,155.0,Rice,380534.83898571425,299142.85714285716,299142.85714285716,,,
1905-02,AR,33.5,0.0,16.0,875.0,71.0,0.0,1.92,5.0,9.9,138.0,138.0,Rice,380534.83898571425,299142.8571428571,299142.8571428571,,,
1905-03,AR,58.8,7.0,282.0,183.0,79.0,39.0,3.3,0.0,0.0,202.5,202.5,Rice,380534.83898571425,299142.85714285716,299142.85714285716,,,
1905-04,AR,62.4,65.0,382.0,136.0,86.0,39.0,7.72,0.0,0.0,218.5,218.5,Rice,380534.83898571425,299142.85714285716,299142.85714285716,,,
1905-05,AR,71.8,223.0,686.0,2.0,90.0,53.0,8.08,0.0,0.0,233.0,233.0,Rice,380534.83898571425,299142.85714285716,299142.85714285716,,,
1905-06,AR,78.5,413.0,863.0,0.0,95.0,63.0,7.16,0.0,0.0,293.0,293.0,Rice,380534.83898571425,299142.85714285716,299142.85714285716,,,
1905-07,AR,77.3,390.0,855.0,0.0,92.0,62.0,3.63,0.0,0.0,254.0,254.0,Rice,380534.83898571425,299142.85714285716,299142.85714285716,,,
1905-08,AR,80.0,471.0,936.0,0.0,95.0,66.0,4.01,0.0,0.0,320.5,320.5,Rice,380534.83898571425,299142.8571428571,299142.8571428571,,,
1905-09,AR,75.0,309.0,759.0,0.0,89.0,57.0,1.34,0.0,0.0,246.5,246.5,Rice,380534.83898571425,299142.85714285716,299142.85714285716,,,
1905-10,AR,62.5,84.0,397.0,153.0,85.0,40.0,3.47,0.0,0.0,201.5,201.5,Rice,380534.83898571425,299142.85714285716,299142.85714285716,,,
1905-11,AR,54.8,7.0,184.0,305.0,78.0,24.0,5.72,0.0,0.0,172.0,172.0,Rice,380534.83898571425,299142.8571428572,299142.8571428572,,,
1905-12,AR,40.0,0.0,0.0,766.0,58.0,25.0,5.34,1.0,3.5,163.5,163.5,Rice,380534.8389857143,299142.85714285716,299142.85714285716,,,
1906-01,AR,45.1,5.0,61.0,613.0,74.0,17.0,4.39,2.16293071,0.2,178.5,178.5,Rice,372289.17768571427,293857.14285714284,293857.14285714284,,,
1906-02,AR,42.5,0.0,53.0,620.0,70.0,13.0,2.07,0.98760678,1.5,206.5,206.5,Rice,372289.17768571427,293857.14285714284,293857.14285714284,,,
1906-03,AR,46.0,3.0,50.0,585.0,72.0,25.0,3.64,0.650949271,0.8,153.5,153.5,Rice,372289.17768571427,293857.14285714284,293857.14285714284,,,
1906-04,AR,65.1,87.0,462.0,77.0,88.0,39.0,1.62,0.0,0.0,285.33,285.33,Rice,372289.17768571427,293857.14285714284,293857.14285714284,,,
1906-05,AR,69.5,188.0,611.0,42.0,90.0,45.0,5.01,0.0,0.0,341.0,341.0,Rice,372289.17768571427,293857.1428571429,293857.1428571429,,,
1906-06,AR,77.6,386.0,836.0,0.0,95.0,60.0,4.5,0.0,0.0,326.0,326.0,Rice,372289.17768571427,293857.14285714284,293857.14285714284,,,
1906-07,AR,77.5,395.0,860.0,0.0,92.0,65.0,6.48,0.0,0.0,304.33,304.33,Rice,372289.17768571427,293857.1428571429,293857.1428571429,,,
1906-08,AR,78.8,431.0,896.0,0.0,94.0,58.0,3.43,0.0,0.0,268.67,268.67,Rice,372289.17768571427,293857.14285714284,293857.14285714284,,,
1906-09,AR,76.5,357.0,802.0,5.0,93.0,55.0,3.18,0.0,0.0,213.0,213.0,Rice,372289.17768571427,293857.14285714284,293857.14285714284,,,
1906-10,AR,59.3,23.0,301.0,190.0,83.0,38.0,3.21,0.0,0.0,232.33,232.33,Rice,372289.17768571427,293857.1428571429,293857.1428571429,,,
1906-11,AR,51.5,3.0,137.0,402.0,81.0,30.0,4.33,0.0,0.0,163.67,163.67,Rice,372289.17768571427,293857.1428571429,293857.1428571429,,,
1906-12,AR,48.0,2.0,98.0,521.0,74.0,27.0,5.2,0.0,0.8,103.0,103.0,Rice,372289.17768571427,293857.14285714284,293857.14285714284,,,
1907-01,AR,50.5,18.0,172.0,460.0,76.0,18.0,8.27,2.154697475,0.1,99.0,99.0,Rice,364043.51638571423,288571.4285714286,288571.4285714286,,,
1907-02,AR,46.0,0.0,63.0,525.0,76.0,20.0,3.86,0.992713923,0.1,170.33,170.33,Rice,364043.51638571423,288571.4285714285,288571.4285714285,,,
1907-03,AR,63.1,132.0,421.0,185.0,87.0,35.0,2.57,0.0,0.0,203.0,203.0,Rice,364043.51638571423,288571.4285714286,288571.4285714286,,,
1907-04,AR,55.7,16.0,191.0,285.0,83.0,38.0,5.66,0.0,0.0,172.0,172.0,Rice,364043.51638571423,288571.4285714286,288571.4285714286,,,
1907-05,AR,64.4,79.0,454.0,91.0,84.0,45.0,10.3,0.0,0.0,240.67,240.67,Rice,364043.5163857143,288571.4285714286,288571.4285714286,,,
1907-06,AR,76.3,348.0,795.0,3.0,91.0,55.0,2.13,0.0,0.0,297.67,297.67,Rice,364043.5163857143,288571.4285714286,288571.4285714286,,,
1907-07,AR,82.5,550.0,1015.0,0.0,100.0,64.0,0.53,0.0,0.0,384.67,384.67,Rice,364043.5163857143,288571.4285714286,288571.4285714286,,,
1907-08,AR,82.3,546.0,1011.0,0.0,103.0,65.0,1.53,0.0,0.0,312.67,312.67,Rice,364043.5163857143,288571.4285714286,288571.4285714286,,,
1907-09,AR,74.9,306.0,756.0,0.0,101.0,53.0,1.08,0.0,0.0,302.0,302.0,Rice,364043.5163857143,288571.4285714286,288571.4285714286,,,
1907-10,AR,63.3,82.0,424.0,124.0,87.0,38.0,3.25,0.0,0.0,235.33,235.33,Rice,364043.5163857143,288571.4285714286,288571.4285714286,,,
1907-11,AR,50.7,1.0,122.0,423.0,76.0,25.0,8.75,0.0,0.0,189.33,189.33,Rice,364043.5163857143,288571.42857142864,288571.42857142864,,,
1907-12,AR,46.2,1.0,60.0,579.0,71.0,27.0,2.63,0.0,0.0,151.0,151.0,Rice,364043.5163857143,288571.4285714286,288571.4285714286,,,
1908-01,AR,43.9,0.0,24.0,648.0,68.0,23.0,5.03,0.0,0.0,180.67,180.67,Rice,355797.85508571425,283285.7142857143,283285.7142857143,,,
1908-02,AR,46.0,2.0,52.0,544.0,72.0,18.0,3.32,0.0,1.548323315,167.0,167.0,Rice,355797.85508571425,283285.71428571426,283285.71428571426,,,
1908-03,AR,60.9,74.0,363.0,192.0,87.0,38.0,4.31,0.0,0.0,204.67,204.67,Rice,355797.85508571425,283285.71428571426,283285.71428571426,,,
1908-04,AR,63.8,88.0,427.0,116.0,84.0,37.0,4.32,0.0,0.007010799,176.67,176.67,Rice,355797.85508571425,283285.7142857143,283285.7142857143,,,
1908-05,AR,70.4,211.0,641.0,35.0,88.0,44.0,4.59,0.0,0.0,271.0,271.0,Rice,355797.85508571425,283285.7142857143,283285.7142857143,,,
1908-06,AR,77.1,370.0,820.0,0.0,92.0,62.0,2.3,0.0,0.0,290.33,290.33,Rice,355797.85508571425,283285.71428571426,283285.71428571426,,,
1908-07,AR,80.1,473.0,938.0,0.0,96.0,64.0,1.08,0.0,0.0,335.67,335.67,Rice,355797.85508571425,283285.7142857143,283285.7142857143,,,
1908-08,AR,80.0,473.0,938.0,0.0,95.0,67.0,2.58,0.0,0.0,297.67,297.67,Rice,355797.85508571425,283285.71428571426,283285.71428571426,,,
1908-09,AR,74.5,316.0,743.0,23.0,94.0,44.0,3.27,0.0,0.0,191.33,191.33,Rice,355797.85508571425,283285.7142857143,283285.7142857143,,,
1908-10,AR,60.6,45.0,344.0,172.0,82.0,38.0,0.43,0.0,0.0,257.33,257.33,Rice,355797.85508571425,283285.7142857143,283285.7142857143,,,
1908-11,AR,55.1,1.0,221.0,290.0,80.0,26.0,4.98,0.0,0.384137247,179.33,179.33,Rice,355797.85508571425,283285.7142857143,283285.7142857143,,,
1908-12,AR,47.5,3.0,63.0,535.0,73.0,25.0,0.84,0.0,0.2,156.33,156.33,Rice,355797.85508571425,283285.7142857143,283285.7142857143,,,
1909-01,AR,43.9,8.0,109.0,654.0,74.0,13.0,0.71,2.138231005,0.5,82.33,82.33,Rice,347552.1937857142,278000.0,278000.0,,,
1909-02,AR,49.4,4.0,103.0,434.0,74.0,19.0,5.18,1.002928209,1.562297704,192.33,192.33,Rice,347552.1937857142,277999.99999999994,277999.99999999994,,,
1909-03,AR,54.2,0.0,167.0,327.0,78.0,32.0,3.7,0.0,0.0,212.0,212.0,Rice,347552.1937857142,278000.0,278000.0,,,
1909-04,AR,61.7,57.0,359.0,148.0,83.0,37.0,4.23,0.0,0.0,247.0,247.0,Rice,347552.1937857143,278000.0,278000.0,,,
1909-05,AR,67.6,132.0,550.0,47.0,85.0,40.0,4.51,0.0,0.0,272.0,272.0,Rice,347552.1937857143,278000.0,278000.0,,,
1909-06,AR,77.8,391.0,841.0,0.0,93.0,62.0,2.81,0.0,0.0,267.67,267.67,Rice,347552.1937857143,278000.0,278000.0,,,
1909-07,AR,82.5,548.0,1013.0,0.0,98.0,66.0,1.23,0.0,0.0,357.33,357.33,Rice,347552.1937857143,278000.0,278000.0,,,
1909-08,AR,83.0,563.0,1028.0,0.0,105.0,67.0,1.74,0.0,0.0,303.33,303.33,Rice,347552.1937857143,278000.0,278000.0,,,
1909-09,AR,74.8,321.0,751.0,20.0,98.0,46.0,3.17,0.0,0.0,271.67,271.67,Rice,347552.1937857143,278000.0,278000.0,,,
1909-10,AR,64.1,88.0,448.0,107.0,90.0,40.0,0.84,0.0,0.0,265.67,265.67,Rice,347552.1937857143,278000.0,278000.0,,,
1909-11,AR,60.3,34.0,338.0,166.0,84.0,32.0,3.0,0.0,0.0,161.67,161.67,Rice,347552.1937857143,278000.00000000006,278000.00000000006,,,
1909-12,AR,37.1,1.0,39.0,857.0,75.0,16.0,5.31,1.0,2.5,172.67,172.67,Rice,347552.1937857143,278000.0,278000.0,,,
1910-01,AR,44.1,2.0,57.0,643.0,75.0,10.0,2.76,5.0,6.1,186.0,186.0,Rice,339306.53248571424,272714.28571428574,272714.28571428574,,,
1910-02,AR,40.4,0.0,20.0,679.0,68.0,9.0,4.59,3.0,8.3,157.33,157.33,Rice,339306.53248571424,272714.2857142857,272714.2857142857,,,
1910-03,AR,62.3,78.0,398.0,154.0,87.0,37.0,0.87,0.0,0.0,271.33,271.33,Rice,339306.53248571424,272714.2857142857,272714.2857142857,,,
1910-04,AR,60.4,31.0,334.0,165.0,86.0,33.0,5.73,0.0,0.0,214.33,214.33,Rice,339306.53248571424,272714.28571428574,272714.28571428574,,,
1910-05,AR,66.8,112.0,531.0,46.0,88.0,47.0,7.19,0.0,0.0,227.67,227.67,Rice,339306.53248571424,272714.28571428574,272714.28571428574,,,
1910-06,AR,74.5,293.0,743.0,0.0,91.0,59.0,7.25,0.0,0.0,280.0,280.0,Rice,339306.53248571424,272714.2857142857,272714.2857142857,,,
1910-07,AR,79.1,446.0,911.0,0.0,94.0,65.0,4.73,0.0,0.0,296.0,296.0,Rice,339306.5324857143,272714.28571428574,272714.28571428574,,,
1910-08,AR,79.0,442.0,907.0,0.0,94.0,61.0,3.82,0.0,0.0,262.33,262.33,Rice,339306.5324857143,272714.2857142857,272714.2857142857,,,
1910-09,AR,76.9,362.0,812.0,0.0,92.0,61.0,3.12,0.0,0.0,289.33,289.33,Rice,339306.5324857143,272714.28571428574,272714.28571428574,,,
1910-10,AR,64.0,114.0,457.0,137.0,90.0,31.0,6.44,0.0,0.0,271.0,271.0,Rice,339306.5324857143,272714.28571428574,272714.28571428574,,,
1910-11,AR,52.6,5.0,134.0,373.0,76.0,33.0,0.09,0.0,0.0,228.33,228.33,Rice,339306.5324857143,272714.28571428574,272714.28571428574,,,
1910-12,AR,42.3,0.0,20.0,696.0,68.0,23.0,5.4,0.0,1.602376854,172.0,172.0,Rice,339306.5324857143,272714.28571428574,272714.28571428574,,,
1911-01,AR,48.3,9.0,154.0,520.0,77.0,8.0,0.98,2.121764535,0.6,133.67,133.67,Rice,331060.87118571426,267428.5714285714,267428.5714285714,,,
1911-02,AR,50.6,13.0,145.0,409.0,80.0,20.0,4.26,0.0,1.590246483,158.67,158.67,Rice,331060.87118571426,267428.57142857136,267428.57142857136,,,
1911-03,AR,57.0,32.0,250.0,274.0,89.0,30.0,2.1,0.0,0.953052174,244.0,244.0,Rice,331060.87118571426,267428.5714285714,267428.5714285714,,,
1911-04,AR,60.7,39.0,331.0,159.0,87.0,41.0,10.72,0.0,0.0,194.33,194.33,Rice,331060.87118571426,267428.5714285714,267428.5714285714,,,
1911-05,AR,72.2,278.0,696.0,47.0,94.0,44.0,0.82,0.0,0.0,335.0,335.0,Rice,331060.87118571426,267428.5714285715,267428.5714285715,,,
1911-06,AR,81.7,511.0,961.0,0.0,100.0,67.0,3.11,0.0,0.0,340.33,340.33,Rice,331060.87118571426,267428.5714285714,267428.5714285714,,,
1911-07,AR,78.5,427.0,892.0,0.0,97.0,62.0,3.24,0.0,0.0,225.33,225.33,Rice,331060.87118571426,267428.5714285714,267428.5714285714,,,
1911-08,AR,78.5,427.0,892.0,0.0,102.0,60.0,8.88,0.0,0.0,247.33,247.33,Rice,331060.87118571426,267428.5714285714,267428.5714285714,,,
1911-09,AR,79.5,442.0,892.0,0.0,96.0,59.0,6.43,0.0,0.0,292.33,292.33,Rice,331060.87118571426,267428.5714285714,267428.5714285714,,,
1911-10,AR,63.2,119.0,426.0,164.0,89.0,37.0,0.41,0.0,0.0,186.0,186.0,Rice,331060.87118571426,267428.5714285715,267428.5714285715,,,
1911-11,AR,47.0,2.0,94.0,535.0,81.0,19.0,4.0,0.0,0.374227996,185.33,185.33,Rice,331060.87118571426,267428.5714285715,267428.5714285715,,,
1911-12,AR,44.3,0.0,30.0,636.0,64.0,20.0,6.17,0.0,0.0,139.33,139.33,Rice,331060.87118571426,267428.5714285714,267428.5714285714,,,
1912-01,AR,35.1,0.0,11.0,920.0,69.0,-2.0,3.54,1.0,0.8,193.0,193.0,Rice,322815.2098857142,262142.85714285716,262142.85714285716,,,
1912-02,AR,38.9,0.0,7.0,751.0,65.0,6.0,2.74,0.0,0.9,175.67,175.67,Rice,322815.2098857142,262142.8571428571,262142.8571428571,,,
1912-03,AR,46.6,10.0,109.0,574.0,79.0,27.0,9.05,0.0,0.0,137.0,137.0,Rice,322815.2098857142,262142.85714285713,262142.85714285713,,,
1912-04,AR,62.7,53.0,388.0,115.0,84.0,42.0,10.76,0.0,0.0,235.0,235.0,Rice,322815.2098857142,262142.85714285716,262142.85714285716,,,
1912-05,AR,70.5,211.0,645.0,31.0,91.0,49.0,1.81,0.0,0.0,332.67,332.67,Rice,322815.2098857142,262142.85714285716,262142.85714285716,,,
1912-06,AR,73.9,274.0,724.0,0.0,90.0,58.0,3.84,0.0,0.0,297.33,297.33,Rice,322815.2098857142,262142.85714285713,262142.85714285713,,,
1912-07,AR,82.0,535.0,1000.0,0.0,99.0,68.0,1.93,0.0,0.0,346.33,346.33,Rice,322815.2098857142,262142.85714285716,262142.85714285716,,,
1912-08,AR,79.0,439.0,904.0,0.0,94.0,58.0,4.98,0.0,0.0,331.0,331.0,Rice,322815.2098857143,262142.8571428571,262142.8571428571,,,
1912-09,AR,74.8,320.0,752.0,18.0,96.0,50.0,2.59,0.0,0.0,295.67,295.67,Rice,322815.2098857143,262142.85714285716,262142.85714285716,,,
1912-10,AR,64.7,91.0,464.0,92.0,90.0,43.0,3.87,0.0,0.0,238.33,238.33,Rice,322815.2098857143,262142.85714285716,262142.85714285716,,,
1912-11,AR,51.9,0.0,133.0,384.0,77.0,26.0,0.63,0.0,0.0,232.0,232.0,Rice,322815.2098857143,262142.8571428572,262142.8571428572,,,
1912-12,AR,43.2,0.0,15.0,666.0,68.0,23.0,2.22,0.0,1.591866861,179.67,179.67,Rice,322815.2098857143,262142.85714285716,262142.85714285716,,,
1913-01,AR,45.1,0.0,62.0,609.0,69.0,15.0,11.29,0.0,2.974982052,160.0,160.0,Rice,314569.54858571425,256857.14285714284,256857.14285714284,,,
1913-02,AR,42.3,0.0,55.0,626.0,76.0,23.0,3.78,1.023356781,1.0,140.67,140.67,Rice,314569.54858571425,256857.14285714284,256857.14285714284,,,
1913-03,AR,51.4,15.0,157.0,428.0,81.0,24.0,4.47,0.0,0.950562763,226.67,226.67,Rice,314569.54858571425,256857.14285714284,256857.14285714284,,,
1913-04,AR,61.8,58.0,377.0,145.0,87.0,38.0,11.46,0.0,0.0,268.33,268.33,Rice,314569.54858571425,256857.14285714287,256857.14285714287,,,
1913-05,AR,70.0,177.0,628.0,14.0,91.0,52.0,2.34,0.0,0.0,316.0,316.0,Rice,314569.54858571425,256857.1428571429,256857.1428571429,,,
1913-06,AR,78.2,406.0,854.0,2.0,96.0,56.0,2.05,0.0,0.0,338.0,338.0,Rice,314569.54858571425,256857.14285714284,256857.14285714284,,,
1913-07,AR,81.5,520.0,985.0,0.0,98.0,67.0,3.74,0.0,0.0,328.67,328.67,Rice,314569.54858571425,256857.14285714287,256857.14285714287,,,
1913-08,AR,82.1,536.0,1001.0,0.0,100.0,65.0,2.4,0.0,0.0,362.67,362.67,Rice,314569.54858571425,256857.14285714284,256857.14285714284,,,
1913-09,AR,71.7,246.0,659.0,37.0,101.0,46.0,9.25,0.0,0.0,196.67,196.67,Rice,314569.54858571425,256857.14285714284,256857.14285714284,,,
1913-10,AR,60.7,97.0,378.0,224.0,85.0,32.0,4.78,0.0,0.0,198.33,198.33,Rice,314569.5485857143,256857.1428571429,256857.1428571429,,,
